+-------------------------------------+---------------------------------------------------------------------------------------+-----------+--------------+
| NOTE: The Hardness and Resistance values are the raw base values in the fields                                                                         |
| of the Block class in question. The actual final values may be different                                                                               |
| for different states of the block, or they may depend on a TileEntity etc.                                                                             |
+-------------------------------------+---------------------------------------------------------------------------------------+-----------+--------------+
| Mod name                            | Registry name                                                                         |  Hardness |   Resistance |
| The Betweenlands                    | thebetweenlands:weak_mossy_betweenstone_tiles                                         |      1.50 |        30.00 |
| The Betweenlands                    | thebetweenlands:weak_polished_limestone                                               |      1.50 |        30.00 |
| The Betweenlands                    | thebetweenlands:weedwood                                                              |      2.00 |        10.00 |
| The Betweenlands                    | thebetweenlands:weedwood_bush                                                         |      0.35 |         1.75 |
| The Betweenlands                    | thebetweenlands:weedwood_chest                                                        |      2.00 |        10.00 |
| The Betweenlands                    | thebetweenlands:weedwood_door                                                         |      2.00 |        15.00 |
| The Betweenlands                    | thebetweenlands:weedwood_jukebox                                                      |      2.00 |        30.00 |
| The Betweenlands                    | thebetweenlands:weedwood_ladder                                                       |      0.40 |         2.00 |
| The Betweenlands                    | thebetweenlands:weedwood_lever                                                        |      0.50 |         2.50 |
| The Betweenlands                    | thebetweenlands:weedwood_log_fence                                                    |      2.00 |        15.00 |
| The Betweenlands                    | thebetweenlands:weedwood_log_fence_gate                                               |      2.00 |        10.00 |
| The Betweenlands                    | thebetweenlands:weedwood_plank_button                                                 |      0.50 |         2.50 |
| The Betweenlands                    | thebetweenlands:weedwood_plank_fence                                                  |      2.00 |        15.00 |
| The Betweenlands                    | thebetweenlands:weedwood_plank_fence_gate                                             |      2.00 |        10.00 |
| The Betweenlands                    | thebetweenlands:weedwood_plank_pressure_plate                                         |      2.00 |        15.00 |
| The Betweenlands                    | thebetweenlands:weedwood_plank_slab                                                   |      2.00 |        30.00 |
| The Betweenlands                    | thebetweenlands:weedwood_plank_stairs                                                 |      2.00 |        15.00 |
| The Betweenlands                    | thebetweenlands:weedwood_planks                                                       |      2.00 |        15.00 |
| The Betweenlands                    | thebetweenlands:weedwood_rubber_tap                                                   |      2.00 |        10.00 |
| The Betweenlands                    | thebetweenlands:weedwood_trapdoor                                                     |      2.00 |        15.00 |
| The Betweenlands                    | thebetweenlands:weedwood_workbench                                                    |      2.50 |        12.50 |
| The Betweenlands                    | thebetweenlands:weeping_blue                                                          |      0.00 |         0.00 |
| The Betweenlands                    | thebetweenlands:wisp                                                                  |      0.00 |         0.00 |
| The Betweenlands                    | thebetweenlands:wood_chip_path                                                        |      0.50 |         2.50 |
| The Twilight Forest                 | twilightforest:aurora_block                                                           |      2.00 |        30.00 |
| The Twilight Forest                 | twilightforest:aurora_pillar                                                          |      2.00 |        30.00 |
| The Twilight Forest                 | twilightforest:aurora_slab                                                            |      2.00 |        30.00 |
| The Twilight Forest                 | twilightforest:auroralized_glass                                                      |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:block_storage                                                          |      5.00 |        30.00 |
| The Twilight Forest                 | twilightforest:boss_spawner                                                           |     -1.00 |       100.00 |
| The Twilight Forest                 | twilightforest:burnt_thorns                                                           |      0.01 |         0.00 |
| The Twilight Forest                 | twilightforest:castle_brick                                                           |    100.00 |       105.00 |
| The Twilight Forest                 | twilightforest:castle_door                                                            |    100.00 |       105.00 |
| The Twilight Forest                 | twilightforest:castle_door_vanished                                                   |    100.00 |       105.00 |
| The Twilight Forest                 | twilightforest:castle_pillar                                                          |    100.00 |       105.00 |
| The Twilight Forest                 | twilightforest:castle_rune_brick                                                      |    100.00 |        45.00 |
| The Twilight Forest                 | twilightforest:castle_stairs                                                          |    100.00 |       105.00 |
| The Twilight Forest                 | twilightforest:castle_stairs_brick                                                    |    100.00 |       105.00 |
| The Twilight Forest                 | twilightforest:castle_stairs_cracked                                                  |    100.00 |       105.00 |
| The Twilight Forest                 | twilightforest:castle_stairs_mossy                                                    |    100.00 |       105.00 |
| The Twilight Forest                 | twilightforest:castle_stairs_worn                                                     |    100.00 |       105.00 |
| The Twilight Forest                 | twilightforest:castle_unlock                                                          |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:cicada                                                                 |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:cinder_furnace                                                         |      7.00 |        35.00 |
| The Twilight Forest                 | twilightforest:cinder_furnace_lit                                                     |      7.00 |        35.00 |
| The Twilight Forest                 | twilightforest:cinder_log                                                             |      1.00 |        10.00 |
| The Twilight Forest                 | twilightforest:dark_leaves                                                            |      2.00 |        30.00 |
| The Twilight Forest                 | twilightforest:deadrock                                                               |    100.00 |  18000000.00 |
| The Twilight Forest                 | twilightforest:double_aurora_slab                                                     |      2.00 |        30.00 |
| The Twilight Forest                 | twilightforest:etched_nagastone                                                       |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:etched_nagastone_mossy                                                 |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:etched_nagastone_weathered                                             |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:experiment_115                                                         |      0.50 |         2.50 |
| The Twilight Forest                 | twilightforest:fiery_essence                                                          |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:fire_jet                                                               |      1.50 |         7.50 |
| The Twilight Forest                 | twilightforest:firefly                                                                |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:firefly_jar                                                            |      0.30 |         1.50 |
| The Twilight Forest                 | twilightforest:fluffy_cloud                                                           |      0.80 |         4.00 |
| The Twilight Forest                 | twilightforest:force_field                                                            |     -1.00 |     Infinity |
| The Twilight Forest                 | twilightforest:giant_cobblestone                                                      |    128.00 |        30.00 |
| The Twilight Forest                 | twilightforest:giant_leaves                                                           |     12.80 |        64.00 |
| The Twilight Forest                 | twilightforest:giant_log                                                              |    128.00 |       640.00 |
| The Twilight Forest                 | twilightforest:giant_obsidian                                                         | 204800.00 |  24576000.00 |
| The Twilight Forest                 | twilightforest:hedge                                                                  |      2.00 |        30.00 |
| The Twilight Forest                 | twilightforest:huge_lilypad                                                           |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:huge_mushgloom                                                         |      0.20 |         1.00 |
| The Twilight Forest                 | twilightforest:huge_stalk                                                             |      1.25 |        21.00 |
| The Twilight Forest                 | twilightforest:huge_waterlily                                                         |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:knightmetal_block                                                      |      5.00 |       123.00 |
| The Twilight Forest                 | twilightforest:lapis_block                                                            |      3.00 |        15.00 |
| The Twilight Forest                 | twilightforest:magic_leaves                                                           |      0.20 |         1.00 |
| The Twilight Forest                 | twilightforest:magic_log                                                              |      2.00 |        10.00 |
| The Twilight Forest                 | twilightforest:magic_log_core                                                         |      2.00 |        10.00 |
| The Twilight Forest                 | twilightforest:maze_stone                                                             |    100.00 |        15.00 |
| The Twilight Forest                 | twilightforest:miniature_structure                                                    |      0.75 |         3.75 |
| The Twilight Forest                 | twilightforest:molten_fierymetal                                                      |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:molten_knightmetal                                                     |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:moonworm                                                               |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:naga_stone                                                             |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:nagastone_pillar                                                       |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:nagastone_pillar_mossy                                                 |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:nagastone_pillar_weathered                                             |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:nagastone_stairs                                                       |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:nagastone_stairs_mossy                                                 |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:nagastone_stairs_weathered                                             |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:root                                                                   |      2.00 |        10.00 |
| The Twilight Forest                 | twilightforest:slider                                                                 |      2.00 |        30.00 |
| The Twilight Forest                 | twilightforest:spiral_bricks                                                          |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:stronghold_shield                                                      |     -1.00 |  18000000.00 |
| The Twilight Forest                 | twilightforest:thorn_rose                                                             |     10.00 |        50.00 |
| The Twilight Forest                 | twilightforest:thorns                                                                 |     50.00 |      6000.00 |
| The Twilight Forest                 | twilightforest:tower_device                                                           |     10.00 |       105.00 |
| The Twilight Forest                 | twilightforest:tower_translucent                                                      |     50.00 |      6000.00 |
| The Twilight Forest                 | twilightforest:tower_wood                                                             |     40.00 |        30.00 |
| The Twilight Forest                 | twilightforest:trollber                                                               |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:trollsteinn                                                            |      2.00 |        45.00 |
| The Twilight Forest                 | twilightforest:trollvidr                                                              |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:trophy                                                                 |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:trophy_pedestal                                                        |      2.00 |      6000.00 |
| The Twilight Forest                 | twilightforest:twilight_leaves                                                        |      0.20 |         1.00 |
| The Twilight Forest                 | twilightforest:twilight_leaves_3                                                      |      0.20 |         1.00 |
| The Twilight Forest                 | twilightforest:twilight_log                                                           |      2.00 |        10.00 |
| The Twilight Forest                 | twilightforest:twilight_plant                                                         |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:twilight_portal                                                        |     -1.00 |         0.00 |
| The Twilight Forest                 | twilightforest:twilight_sapling                                                       |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:uberous_soil                                                           |      0.60 |         3.00 |
| The Twilight Forest                 | twilightforest:uncrafting_table                                                       |      2.50 |        12.50 |
| The Twilight Forest                 | twilightforest:underbrick                                                             |      1.50 |        30.00 |
| The Twilight Forest                 | twilightforest:unripe_trollber                                                        |      0.00 |         0.00 |
| The Twilight Forest                 | twilightforest:wispy_cloud                                                            |      0.30 |         1.50 |
| Thut's Elevators                    | thuttech:lift                                                                         |      3.50 |        17.50 |
| To the Bat Poles!                   | adpoles:diamond_block                                                                 |      5.00 |        30.00 |
| To the Bat Poles!                   | adpoles:gold_block                                                                    |      3.00 |        30.00 |
| To the Bat Poles!                   | adpoles:iron_block                                                                    |      5.00 |        30.00 |
| To the Bat Poles!                   | adpoles:obsidian                                                                      |     50.00 |      6000.00 |
| To the Bat Poles!                   | adpoles:redstone_block                                                                |      5.00 |        30.00 |
| TorchMaster                         | torchmaster:dread_lamp                                                                |      1.50 |         3.00 |
| TorchMaster                         | torchmaster:feral_flare_lantern                                                       |      0.00 |         0.00 |
| TorchMaster                         | torchmaster:invisible_light                                                           |      0.00 |         0.00 |
| TorchMaster                         | torchmaster:mega_torch                                                                |      1.50 |         3.00 |
| TorchMaster                         | torchmaster:terrain_lighter                                                           |      1.00 |         9.00 |
| Traverse                            | traverse:blue_rock                                                                    |      1.50 |        30.00 |
| Traverse                            | traverse:blue_rock_bricks                                                             |      1.50 |        30.00 |
| Traverse                            | traverse:blue_rock_bricks_chiseled                                                    |      1.50 |        30.00 |
| Traverse                            | traverse:blue_rock_bricks_double_slab                                                 |      2.00 |        30.00 |
| Traverse                            | traverse:blue_rock_bricks_slab                                                        |      2.00 |        30.00 |
| Traverse                            | traverse:blue_rock_bricks_stairs                                                      |      1.50 |        30.00 |
| Traverse                            | traverse:blue_rock_cobblestone                                                        |      1.50 |        30.00 |
| Traverse                            | traverse:blue_rock_cobblestone_double_slab                                            |      2.00 |        30.00 |
| Traverse                            | traverse:blue_rock_cobblestone_slab                                                   |      2.00 |        30.00 |
| Traverse                            | traverse:blue_rock_cobblestone_stairs                                                 |      1.50 |        30.00 |
| Traverse                            | traverse:blue_rock_cobblestone_wall                                                   |      1.50 |        30.00 |
| Traverse                            | traverse:blue_rock_double_slab                                                        |      2.00 |        30.00 |
| Traverse                            | traverse:blue_rock_slab                                                               |      2.00 |        30.00 |
| Traverse                            | traverse:brown_autumnal_leaves                                                        |      0.20 |         1.00 |
| Traverse                            | traverse:brown_autumnal_sapling                                                       |      0.00 |         0.00 |
| Traverse                            | traverse:cold_grass                                                                   |      0.00 |         0.00 |
| Traverse                            | traverse:dead_grass                                                                   |      0.00 |         0.00 |
| Traverse                            | traverse:fir_door                                                                     |      3.00 |        15.00 |
| Traverse                            | traverse:fir_double_slab                                                              |      2.00 |        45.00 |
| Traverse                            | traverse:fir_fence                                                                    |      2.00 |        15.00 |
| Traverse                            | traverse:fir_fence_gate                                                               |      2.00 |        15.00 |
| Traverse                            | traverse:fir_leaves                                                                   |      0.20 |         1.00 |
| Traverse                            | traverse:fir_log                                                                      |      2.00 |        10.00 |
| Traverse                            | traverse:fir_planks                                                                   |      2.00 |        45.00 |
| Traverse                            | traverse:fir_sapling                                                                  |      0.00 |         0.00 |
| Traverse                            | traverse:fir_slab                                                                     |      2.00 |        45.00 |
| Traverse                            | traverse:fir_stairs                                                                   |      2.00 |        45.00 |
| Traverse                            | traverse:orange_autumnal_leaves                                                       |      0.20 |         1.00 |
| Traverse                            | traverse:orange_autumnal_sapling                                                      |      0.00 |         0.00 |
| Traverse                            | traverse:red_autumnal_leaves                                                          |      0.20 |         1.00 |
| Traverse                            | traverse:red_autumnal_sapling                                                         |      0.00 |         0.00 |
| Traverse                            | traverse:red_rock                                                                     |      1.50 |        30.00 |
| Traverse                            | traverse:red_rock_bricks                                                              |      1.50 |        30.00 |
| Traverse                            | traverse:red_rock_bricks_chiseled                                                     |      1.50 |        30.00 |
| Traverse                            | traverse:red_rock_bricks_double_slab                                                  |      2.00 |        30.00 |
| Traverse                            | traverse:red_rock_bricks_slab                                                         |      2.00 |        30.00 |
| Traverse                            | traverse:red_rock_bricks_stairs                                                       |      1.50 |        30.00 |
| Traverse                            | traverse:red_rock_cobblestone                                                         |      1.50 |        30.00 |
| Traverse                            | traverse:red_rock_cobblestone_double_slab                                             |      2.00 |        30.00 |
| Traverse                            | traverse:red_rock_cobblestone_slab                                                    |      2.00 |        30.00 |
| Traverse                            | traverse:red_rock_cobblestone_stairs                                                  |      1.50 |        30.00 |
| Traverse                            | traverse:red_rock_cobblestone_wall                                                    |      1.50 |        30.00 |
| Traverse                            | traverse:red_rock_double_slab                                                         |      2.00 |        30.00 |
| Traverse                            | traverse:red_rock_slab                                                                |      2.00 |        30.00 |
| Traverse                            | traverse:yellow_autumnal_leaves                                                       |      0.20 |         1.00 |
| Traverse                            | traverse:yellow_autumnal_sapling                                                      |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_brick                                                       |      2.25 |        30.00 |
| Underground Biomes                  | undergroundbiomes:igneous_brick_fullslab                                              |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_brick_halfslab                                              |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_brick_stairs_east                                           |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_brick_stairs_north                                          |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_brick_stairs_south                                          |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_brick_stairs_west                                           |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_brick_wall                                                  |      2.25 |        30.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble                                                      |      3.00 |        30.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_button_down                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_button_east                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_button_north                                         |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_button_south                                         |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_button_up                                            |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_button_west                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_fullslab                                             |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_halfslab                                             |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_stairs_east                                          |      3.00 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_stairs_north                                         |      3.00 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_stairs_south                                         |      3.00 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_stairs_west                                          |      3.00 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_cobble_wall                                                 |      3.00 |        30.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone                                                       |      2.25 |        30.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_appliedenergistics2_charged_quartz_ore                |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_appliedenergistics2_quartz_ore                        |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_button_down                                           |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_button_east                                           |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_button_north                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_button_south                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_button_up                                             |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_button_west                                           |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_coal_ore                                              |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_diamond_ore                                           |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_emerald_ore                                           |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_forestry_resources                                    |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_fullslab                                              |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_gold_ore                                              |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_halfslab                                              |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_immersiveengineering_ore                              |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_immersiveengineering_ore_1                            |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_immersiveengineering_ore_2                            |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_immersiveengineering_ore_3                            |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_immersiveengineering_ore_4                            |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_immersiveengineering_ore_5                            |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_iron_ore                                              |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_lapis_ore                                             |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_mekanism_oreblock                                     |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_mekanism_oreblock_1                                   |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_mekanism_oreblock_2                                   |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_redstone_ore                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_stairs_east                                           |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_stairs_north                                          |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_stairs_south                                          |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_stairs_west                                           |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_thaumcraft_ore_cinnabar                               |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_tile.for.resources.copper                             |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_tile.for.resources.tin                                |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:igneous_stone_wall                                                  |      2.25 |        30.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_brick                                                   |      2.25 |        30.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_brick_fullslab                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_brick_halfslab                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_brick_stairs_east                                       |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_brick_stairs_north                                      |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_brick_stairs_south                                      |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_brick_stairs_west                                       |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_brick_wall                                              |      2.25 |        30.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble                                                  |      3.00 |        30.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_button_down                                      |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_button_east                                      |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_button_north                                     |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_button_south                                     |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_button_up                                        |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_button_west                                      |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_fullslab                                         |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_halfslab                                         |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_stairs_east                                      |      3.00 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_stairs_north                                     |      3.00 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_stairs_south                                     |      3.00 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_stairs_west                                      |      3.00 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_cobble_wall                                             |      3.00 |        30.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone                                                   |      2.25 |        30.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_appliedenergistics2_charged_quartz_ore            |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_appliedenergistics2_quartz_ore                    |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_button_down                                       |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_button_east                                       |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_button_north                                      |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_button_south                                      |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_button_up                                         |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_button_west                                       |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_coal_ore                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_diamond_ore                                       |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_emerald_ore                                       |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_forestry_resources                                |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_fullslab                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_gold_ore                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_halfslab                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_immersiveengineering_ore                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_immersiveengineering_ore_1                        |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_immersiveengineering_ore_2                        |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_immersiveengineering_ore_3                        |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_immersiveengineering_ore_4                        |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_immersiveengineering_ore_5                        |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_iron_ore                                          |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_lapis_ore                                         |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_mekanism_oreblock                                 |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_mekanism_oreblock_1                               |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_mekanism_oreblock_2                               |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_redstone_ore                                      |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_stairs_east                                       |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_stairs_north                                      |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_stairs_south                                      |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_stairs_west                                       |      2.25 |         6.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_thaumcraft_ore_cinnabar                           |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_tile.for.resources.copper                         |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_tile.for.resources.tin                            |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:metamorphic_stone_wall                                              |      2.25 |        30.00 |
| Underground Biomes                  | undergroundbiomes:sedimentary_stone                                                   |      2.25 |        30.00 |
| Underground Biomes                  | undergroundbiomes:sedimentary_stone_appliedenergistics2_charged_quartz_ore            |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:sedimentary_stone_appliedenergistics2_quartz_ore                    |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:sedimentary_stone_button_down                                       |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:sedimentary_stone_button_east                                       |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:sedimentary_stone_button_north                                      |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:sedimentary_stone_button_south                                      |      0.00 |         0.00 |
| Underground Biomes                  | undergroundbiomes:sedimentary_stone_button_up                                         |      0.00 |         0.00 |
